297.6562551522766, 2.21063530542088
308.9268601367126, 2.14013046822501
319.3924219079746, 2.075049080044206
330.2605052858236, 2.0045442428483358
340.72606705708563, 1.931327681144932
352.3991936481086, 1.8716697419791957
364.47484184571863, 1.812011802813459
374.5378820103937, 1.760489037170323
385.40596538824263, 1.7062545470196535
396.27404876609165, 1.6493083323614506
407.14213214394067, 1.6086324647484487
423.6455180140076, 1.5543979745977792
433.70855817868267, 1.5164338314923103
444.5766415565316, 1.4784696883868413
455.4447249343807, 1.4459289942964402
475.5708052637307, 1.3862710551307034
486.8414102481667, 1.3591538100553686
497.3069720194287, 1.3239013914574334
508.17505539727773, 1.2994958708896327
518.6406171685397, 1.2723786258142975
529.9112221529757, 1.2452613807389628
539.9742623176508, 1.2208558601711617
550.8423456954997, 1.1964503396033601
561.7104290733487, 1.1747565435430922
572.5785124511978, 1.1503510229752911
583.4465958290468, 1.131368951422557
594.3146792068958, 1.1123868798698227
604.7802409781577, 1.085269634794488
615.2458027494198, 1.0717110122568205
625.7113645206819, 1.0527289407040863
637.3844911117048, 1.0418820426739521
647.8500528829668, 1.0147647975986174
658.7181362608158, 1.00120617506095
668.7811764254908, 0.9930710015383495
679.6492598033398, 0.971377205478082
690.1148215746018, 0.9523951339253478
696.5551672799938, 0.9442599604027473
